dept_code,activity_code,vs_type,pa_last_year_5,pa_last_year_4,pa_last_year_3,pa_last_year_2,pa_last_year
ND,BUO10,S,81323955.49,41230792.13,46312189.14,98813333.71,47670129.88
ND,BUO10,V,3447090968.65,3374010673.83,3763677050.71,4194444799.58,4652290987.57
ND,BUO11,S,20948.809999999998,28390.93,37934.43,46515.46,29574.760000000002
ND,BUO11,V,1655095.73,1648245.41,1509325.73,2245265.48,2097048.72
ND,BUP01,S,34223486.34,10932853.56,18502624.21,41734289.91,13345918.53
ND,BUP01,V,113450109.8,103799672.62,148990358.63000003,131153150.82,178161461.76000002
ND,BUP02,S,174526462.59,60961013.17,71383001.42,251888815.03,77306045.57
ND,BUP02,V,434953089.5,408248761.23999995,465171877.72999996,533661929.28,496882712.17
ND,BUP03,S,170149529.69,60498768.1,60612784.29,184197339.49,55014356.91
ND,BUP03,V,674712901.35,650336388.47,689816736.09,781706568.83,784465221.1899999
ND,BUP04,S,374432153.94,149355032.17,157808452.18,831177287.78,212451512.84
ND,BUP04,V,1399294256.32,1646833981.08,1653155403.64,1690975718.1699998,1874807842.61
ND,BUP05,S,79205021.50999999,27911481.54,36120015.31,180468010.58,31292980.199999996
ND,BUP05,V,163416176.63000003,143683042.68,182642435.64,267927561.45000002,163666893.92999998
ND,BUP06,S,2658020.08,794077.6900000001,1065032.56,2332069.96,26448377.83
ND,BUP06,V,172853438.45,156435083.53,162660108.82,173536864.14000002,300145804.41999996
ND,BUP07,S,296608.06,281544.86,341649.51,425150.56,484052.79
ND,BUP07,V,14473383.129999999,13701395.83,6467803.88,8017369.84,15407581.21
ND,BUP08,S,20580737.35,6271824.66,7323495.990000001,21612244.48,7434307.88
ND,BUP08,V,40080826.08,35069948.449999996,42169550.5,42804969.8,44188887.15
ND,BUP09,S,954775.28,862686.42,929825.74,1154282.38,930075.58
ND,BUP09,V,7418562.250000001,7015693.53,7756135.11,8485534.61,8330209.170000001
ND,BUP10,S,11278801.879999999,4217688.819999999,4210883.42,12278791.25,2909637.5500000003
ND,BUP10,V,168681890.43,161659829.46,197564275.18,225169149.29000002,227399709.77999997
ND,BUQ01,S,10268692.8,3196452.6,3095385.63,15307906.57,6932307.76
ND,BUQ01,V,33508496.38,33138647.189999998,38653071.870000005,54540071.03,97702881.14
ND,BUQ02,S,8658677.32,2870162.22,3294666.13,10162770.49,3352849.73
ND,BUQ02,V,62908364.059999995,31278816.52,36803982.91,36654477.15,37617030.33
ND,BUQ03,S,1127839.81,133634.51,250779.94,8226294.84,3436217.93
ND,BUQ03,V,87398545.57000001,27191361.150000002,30777535.82,41498483.12,93650710.19
ND,BUQ04,S,4531401.69,1791465.95,1912746.4700000002,5247712.739999999,2542231.93
ND,BUQ04,V,93364191.45,88245235.44,94982374.92,682258979.9,478701404.06
ND,BUQ05,S,10051.42,9172.61,30927.870000000003,25216.54,14482.599999999999
ND,BUQ05,V,54240758.68,17551523.22,22039821.76,24421124.62,19323940.86
ND,BUQ06,S,3359599.38,2145202.96,2231012.35,4186662.79,2545215.98
ND,BUQ06,V,27764569.32,41172044.69,44737392.190000005,46266398.72,49031276.44
ND,BUQ07,S,194529.31999999998,231267.22,249897.43,246776.63,302602.22
ND,BUQ07,V,60480521.2,82157145.14,131950264.86,88633219.82,96779059.17999999
ND,BUQ08,S,25933527.330000002,22586166.240000002,24170397.6,29722664.55,28629942.64
ND,BUQ08,V,362423840.32,396034744.92999995,400179884.27,425400522.43,570185227.86
ND,BUR01,S,17920221.85,7554304.329999999,8334813.32,21467490.020000003,10437177.200000001
ND,BUR01,V,1929083316.66,1877854076.67,2027311135.98,2283294639.06,2825689824.2000003
ND,BUR02,S,22708455.4,11459130.92,12250292.64,30198976.98,15160533.29
ND,BUR02,V,693771292.51,700011923.9300001,501046984.4,443859334.26,804587249.3299999
ND,BUR03,S,9399932.23,4592563.33,5570053.33,9629981.34,7143541.42
ND,BUR03,V,1068234301.02,841634280.9399999,939873621.7499999,1718334657.6,3256583738.67
ND,BUR04,S,9160083.780000001,5929851.93,6689451.55,14711633.73,9366702.67
ND,BUR04,V,233515055.91,197798315.48,252296390.41,279483789.27,314266048.32
ND,BUR05,S,23804758.39,11018209.39,11673342.879999999,24380244.14,13857171.89
ND,BUR05,V,112318294.7,89833575.0,95214336.0,102144024.75,126722792.17
ND,BUS01,S,3103317.65,2303486.92,3137518.21,4297297.24,4441496.94
ND,BUS01,V,157237025.16,125981046.31,94573223.56,121102938.77000001,124671659.61
ND,BUS02,S,1227815.85,1064045.01,1119072.18,1371964.33,1832953.4899999998
ND,BUS02,V,641767330.02,717091119.42,720392286.33,866658034.65,900760931.74
ND,BUS03,S,49587102.660000004,33783952.82,33109681.13,55072761.71,37231540.97
ND,BUS03,V,1008173784.5500001,1078685630.04,1165865842.29,1270932147.1399999,1267319255.05
ND,BUS04,S,3756060.93,3542293.91,4020760.41,4240855.59,4816713.61
ND,BUS04,V,43533007.25000001,49750185.030000016,68830826.27,67063229.16,100585113.03000002
ND,BUS05,S,18515644.91,9081468.96,9735892.04,21215965.93,11586064.35
ND,BUS05,V,189146529.14,225240898.74,297846921.62,218332434.49,202087224.9
ND,BUS06,S,924138.5800000001,852104.58,901710.0700000001,1052958.52,1026678.68
ND,BUS06,V,81433375.47,101762256.38,95521869.39,100925221.12,126339356.37
ND,BUS07,S,401135.15,320920.72000000003,284202.99,370309.28,512945.16000000003
ND,BUS07,V,5249745.57,4983964.79,4686238.21,5656768.83,6792347.05
ND,BUS08,S,66583917.78,33356987.7,34443170.769999996,85315806.42,36037518.93
ND,BUS08,V,243796064.74,222957905.6,234844314.72,256742144.5,258046964.47
ND,BUS09,S,147828016.54,62030494.85,59800673.04,164541241.70999998,67338603.12
ND,BUS09,V,492311593.58,483460161.61,445714167.32,511652349.63,454904302.49
ND,BUS10,S,147038797.73,52485111.83,54976923.21,170390636.4,57559456.56
ND,BUS10,V,443555693.53,405916106.71999997,430002430.4,464705382.01,411999368.94
ND,BUS11,S,61925455.24,21255278.630000003,24233738.18,78251707.19,29540673.27
ND,BUS11,V,164105899.37,154513211.52,168146279.96,192714733.57,199499764.95
ND,BUS12,S,72433661.81,23594406.97,22539824.43,89499161.58999999,23927079.51
ND,BUS12,V,136840691.09,125312431.78000002,117371371.97999999,155747960.69,143195471.67
ND,BUS13,S,489654.11999999994,456134.62,462252.9,538712.29,1542884.8900000001
ND,BUS13,V,4785171.29,5499041.22,4693908.45,5603992.55,9002844.84
ND,ISS01,S,28595451.8,16486262.77,16880114.62,33693617.6,21471028.9
ND,ISS01,V,130143037.43,131962118.66,130253866.8,177137558.37,177706914.04
ND,ISS02,S,7345479.28,3556220.14,3688875.89,8465989.89,4749366.92
ND,ISS02,V,28402803.49,26944673.03,27099355.48,32995583.61,34495846.72
ND,ISS03,S,347297.44999999995,369612.63,40329898.85,12361186.54,1739376.95
ND,ISS03,V,48396809.98,311372971.29,457578849.39000005,130129083.42,89327434.58
ND,ISS04,S,10673347.52,7336636.67,9184392.93,12298249.66,13504410.260000002
ND,ISS04,V,110709121.77,109723813.24,114133989.14,144394774.32,135240340.38
ND,ISS05,S,9742477.65,12638137.209999999,18098580.82,12557183.45,19200963.71
ND,ISS05,V,37766588.419999994,35378533.940000005,93274833.57000001,50814768.93,51903702.480000004
ND,ISS06,S,1789535.97,1688077.49,2342462.54,3270015.95,3637533.16
ND,ISS06,V,21350343.32,36516862.61,36551398.28,48302146.67,37750710.31
ND,ISS07,S,15933351.8,12519451.07,11702158.99,18720874.57,14766260.42
ND,ISS07,V,256135157.28,258441249.1,266526974.07999998,344346900.31,318910430.35
ND,ISS08,S,2241739.06,1481701.91,1375426.29,2290017.98,1652064.13
ND,ISS08,V,101616061.33,102803697.57,104764908.63000001,101752189.49,104209020.68
ND,ISS09,S,6218234.62,4209490.61,4573631.52,7302770.85,4826784.74
ND,ISS09,V,44192584.14,42737010.4,49718193.97,44985931.300000004,44056305.22
ND,ISS0Z,S,2551384.19,2245218.73,2267248.65,2679493.54,3063219.26
ND,ISS0Z,V,15389048.45,15700531.56,16143332.08,16471782.07,23253682.39
NEB,BXT01,S,1774124.87,1817436.71,1794231.19,1920732.6099999999,2112118.6399999997
NEB,BXT01,V,13033080.92,12891661.71,13277223.879999999,14173747.110000001,15509967.610000001
NEB,BXT02,S,239914.11000000002,535519.0800000001,680373.1799999999,670956.55,877116.0
NEB,BXT02,V,1995938.44,4152903.47,4760238.19,4752152.0,5997013.19
NEB,BXT03,S,177042.59,195598.72,157264.65,154151.84,196258.74
NEB,BXT03,V,1216533.87,1439127.6099999999,1214814.75,1163397.04,1497417.54
NEB,BXT04,S,598219.4199999999,419719.19,410560.33,372928.58,420791.33999999997
NEB,BXT04,V,4117280.1799999997,3092618.39,3125840.1799999997,2884309.4899999998,5576519.95
NEB,BXU01,S,572640.79,676058.9500000001,718048.98,731946.93,894645.45
NEB,BXU01,V,4470789.46,5923846.59,5937104.090000001,6021470.68,7322183.47
NEB,BXU02,S,35241.86,272322.36,109321.55,84137.34,113065.53
NEB,BXU02,V,855705.43,1844254.0000000002,737558.83,590657.45,767226.35
NEB,BXV01,S,566599.76,518854.78,453859.65,517220.95999999996,499782.7100000001
NEB,BXV01,V,4477519.4,3571730.0200000005,3346657.0,3834239.98,3588734.91
NEB,BXV02,S,553572.75,494175.92000000004,538661.14,479998.4099999999,578614.75
NEB,BXV02,V,4013516.23,4147804.44,4124591.6300000004,4724219.78,5162474.2
NEB,BXY01,S,2498882.25,1990165.66,2682069.21,2754632.7600000002,3045681.3
NEB,BXY01,V,16638139.149999999,14223315.94,19302633.29,21486690.34,25794752.36
NEB,BXY02,S,57207.64,59972.0,62330.880000000005,,
NEB,BXY02,V,1670151.74,1449392.5699999998,1685049.94,,
NEB,ISS00,S,4416657.37,4023518.36,4006903.9099999997,4173392.3200000003,4913937.98
NEB,ISS00,V,35854169.339999996,45629356.11,43291638.18,42177283.23,46094531.36
NFB,BSM01,S,2122.939999999944,11203.25,193.0,5172.3799999999355,3083.4000000000233
NFB,BSM01,V,38620937.55,36701398.73,38377458.95,36401156.41,38430538.0
NFB,BSP01,S,9136.759999999776,15411.159999999683,6360.340000000317,-31835.879999999815,-46619.380000000354
NFB,BSP01,V,8277118.350000001,7770856.890000001,8219940.600000001,7724208.81,10094983.719999999
NFB,BSP02,S,3198.410000000001,2112.390000000014,-13918.199999999997,-5546.810000000009,165079.15000000002
NFB,BSP02,V,9306479.32,9945486.290000001,11876537.2,11584891.59,13343216.6
NFB,BSP03,S,55863.119999999995,-28075.64,-35548.48999999999,239137.33000000002,-78228.95
NFB,BSP03,V,4376888.38,3685984.38,3236092.7399999998,3732196.52,5575046.98
NFB,ISS00,S,213054.87000000005,88937.84,49383.13999999991,21286.49000000002,79883.57000000005
NFB,ISS00,V,10885122.360000001,11143383.720000003,10731370.36,11936114.910000002,14908011.450000001
NGC,BRY00,S,4808711.0,,,,
NGC,BRY00,V,49681928.0,52002341.0,50373308.0,50727132.0,50020493.0
NMST,BRU00,S,5338974.0,,,,
NMST,BRU00,V,33205991.0,43173183.0,39736712.0,40360343.0,38440940.0
NPA,BWQ01,S,8141.93,7607.490000000001,6309.85,5305.6,4144.55
NPA,BWQ01,V,228027.19,248084.55,292787.93,330686.91,396101.58999999997
NPB,BUA01,S,4691599.65,4569969.08,4242099.87,5108869.98,4963959.95
NPB,BUA01,V,33966715.68000001,33201769.43,38022121.83,42302857.49,40306252.120000005
NPB,BUB01,S,490307.73,535286.73,544238.79,585084.3400000001,623047.51
NPB,BUB01,V,3974609.31,3955398.25,3906582.69,5077942.98,4836363.23
NPB,BUC01,S,651041.21,512629.63,1748401.5399999998,1727919.24,1767134.63
NPB,BUC01,V,1865165.62,2842325.3899999997,6612580.82,8086478.51,9629600.06
NPB,ISS00,S,984683.7900000002,862534.75,878757.11,1009637.9199999999,1078318.98
NPB,ISS00,V,11120840.01,12272904.53,12821695.78,13549450.37,13725153.29
NR,BTL01,S,557506.01,599569.56,550313.91,715360.72,696516.03
NR,BTL01,V,4516710.239999999,5015202.68,5927187.07,6657086.05,6712801.2
NR,BTL02,S,1896400.9100000001,1861066.7,1881999.2999999998,1953901.53,1757894.64
NR,BTL02,V,22050997.63,23232598.17,27513186.13,29121238.779999997,33556492.79
NR,BTL03,S,8721.780000000339,1786222.7799999998,230785.09999999948,3204162.1199999996,3084665.5
NR,BTL03,V,18814378.02,23932367.29,40334332.87,52714253.550000004,56153659.44
NR,BTL04,S,138589.47,142980.13,128421.90000000001,168504.21000000002,164617.7
NR,BTL04,V,1456803.71,1948896.91,2147852.62,2002561.8800000001,1959163.14
NR,BTL05,S,1458864.13,1404486.46,1382777.49,1562429.15,1600157.72
NR,BTL05,V,11433982.52,11833407.41,12896122.13,15012582.6,14108485.35
NR,BTL06,S,3133734.85,3188751.13,3318399.3600000003,4195740.460000001,4452471.85
NR,BTL06,V,30250789.279999997,33968944.76,35111027.98,48130904.89,52277626.68
NR,BTL07,S,2513200.35,2572565.75,2528478.25,2939560.71,2970693.9
NR,BTL07,V,40039307.42,64279727.33,45792205.24,35461218.17,36533396.42
NR,BTL08,S,1049748.75,1281655.58,1564717.48,2121392.68,2344330.91
NR,BTL08,V,9588149.56,72207182.82000001,85085174.15,124052260.58,225914892.43
NR,BTL09,S,359309.83,365006.99,389910.63,534044.9199999999,644994.2999999999
NR,BTL09,V,8352710.89,8355662.2,3708477.1800000006,4911703.0,17598871.75
NR,BTL10,S,867556.32,829392.9800000001,906876.8500000001,1099326.74,1098095.91
NR,BTL10,V,6148815.75,6835602.73,8140305.76,9924233.85,10464664.73
NR,BTL11,S,1931518.3600000003,1925800.9999999998,1850004.89,2002813.1600000001,1849317.75
NR,BTL11,V,18178090.71,29599467.86,22994500.77,26423447.200000003,18861080.46
NR,BTL12,S,1027711.81,991652.78,1228664.4100000001,1662687.15,2161738.17
NR,BTL12,V,11091593.83,12595726.69,26152147.47,55023955.82,98596245.94
NR,BTL13,S,489541.20999999996,480676.70999999996,479035.29000000004,738108.89,730380.21
NR,BTL13,V,10342432.129999999,15538423.48,18612512.89,20109721.92,20658349.63
NR,BTM01,S,7670018.66,,,,
NR,BTM01,V,75568651.05,,,,
NR,BTM02,S,425858.18,,,,
NR,BTM02,V,62239456.839999996,,,,
NR,BTM03,S,2500335.81,,,,
NR,BTM03,V,81676876.03,,,,
NR,BTM04,S,1825740.1300000001,1750725.01,1800510.54,2048293.3499999999,2146985.4899999998
NR,BTM04,V,18586336.0,19610152.41,27691686.32,26198370.68,25436880.58
NR,BTM05,S,1152821.85,1119002.69,1233473.02,1370587.53,1572530.54
NR,BTM05,V,12576889.24,12601457.58,15177257.7,17096451.8,16143521.82
NR,BTM06,S,1768392.33,1564791.91,1384542.52,1707777.1199999999,1983826.0799999998
NR,BTM06,V,14740726.280000001,17417754.49,16782460.11,20274502.0,24244940.86
NR,BTM07,S,657485.9199999999,872944.99,801082.44,941038.19,875410.57
NR,BTM07,V,6878192.76,7580118.79,7102001.75,8140399.54,7276866.569999999
NR,BTM08,S,1004931.37,1361884.51,1592775.88,1430275.02,1535468.2
NR,BTM08,V,71714246.13,166148073.13,141197112.96,285729991.78999996,231578227.1
NR,BTM09,S,1176283.34,1348054.97,1743586.04,2797744.4,2788286.48
NR,BTM09,V,111654025.35,171121739.38,420230698.77000004,470911078.99,440518016.85
NR,BTM10,S,5498246.74,3801933.37,4640717.22,5845821.15,6094755.38
NR,BTM10,V,51509795.93,122080386.61999999,352124393.67,770076982.4100001,1188013194.63
NR,BTM11,S,903809.2,896351.28,1629644.81,2161419.61,3349822.6399999997
NR,BTM11,V,11093443.43,8460195.78,17525985.509999998,22139741.52,31804830.67
NR,BTM12,S,1663134.4500000002,1500454.44,1424175.37,1507868.9000000001,1492383.2
NR,BTM12,V,16439212.02,16546468.209999999,14046421.51,13915444.05,13835156.77
NR,BTM13,S,,10447510.27,11603392.78,13946129.25,14947386.26
NR,BTM13,V,,266938784.22,180749548.64000002,243711663.61,276548607.96
NR,BTO01,S,2493824.26,1727163.97,2189201.65,2611184.73,2663176.2399999998
NR,BTO01,V,143980987.92,125424529.62,175456414.0,102830760.92,134213791.71000001
NR,BTO02,S,2024036.9600000002,1973413.5699999998,2131286.96,2984094.57,3501902.6399999997
NR,BTO02,V,17578146.42,17275573.18,18870232.509999998,41633596.0,58874407.34
NR,BTO03,S,1250040.76,1302115.94,1579649.27,1713918.3699999999,1750305.04
NR,BTO03,V,11173387.16,12813672.53,14736979.14,15246734.170000002,17177447.55
NR,BTO04,S,485866.92000000004,345997.2,,,
NR,BTO04,V,4479713.68,3190460.31,,,
NR,BTO05,S,229477915.95000002,545584045.36,477221954.07,640241544.7,987269302.9399999
NR,BTO06,S,459463.85000000003,419642.93,418751.23,323151.25,
NR,BTO06,V,20085763.1,17744108.939999998,29716940.02,22983441.36,
NR,BTO07,S,909694.5,679165.64,585859.83,2022660.02,
NR,BTO07,V,19603909.93,31314482.900000002,12418813.35,27418113.270000003,
NR,BTO08,S,14575491.51,74620.55,66970.03,85427.33,99265.96
NR,BTO08,V,2342899.82,42190935.49,12377472.61,14344616.870000001,15289623.09
NR,BTO09,S,,,,,2144155.55
NR,BTO09,V,,,,,49776436.82
NR,ISS01,S,4357169.3100000005,4426569.08,5672546.9399999995,6107625.800000001,5544131.88
NR,ISS01,V,34720429.510000005,38086840.21,49554268.05,51392601.220000006,45340693.17
NR,ISS02,S,1723917.7399999998,1205924.73,1197723.25,1389533.04,2322656.61
NR,ISS02,V,12932959.339999998,9712043.82,10205086.41,11535855.76,19150777.96
NR,ISS03,S,40431.68,55821.59,58387.97,70689.01,74293.25
NR,ISS03,V,4853530.99,2919816.12,4219443.600000001,5830268.62,5647735.86
NR,ISS04,S,2070887.29,2134174.95,2922282.26,3641725.13,3654240.58
NR,ISS04,V,19215810.689999998,22356015.4,29729339.93,33660625.56,34781679.78
NR,ISS05,S,1467041.62,1453156.94,1672273.06,1995120.88,2166838.48
NR,ISS05,V,14519292.26,14804080.39,16573308.55,18433468.84,19376765.85
NR,ISS06,S,608851.74,472752.54000000004,477745.14999999997,596304.48,512408.37
NR,ISS06,V,8205073.79,8058378.14,8506586.75,9673311.19,10028388.76
NR,ISS07,S,1878657.8000000003,1657054.4,2285581.06,2832507.63,2821484.57
NR,ISS07,V,32046289.919999998,29185340.22,47902214.35,40165991.0,42718296.76
NR,ISS08,S,965373.12,1003522.46,1314518.75,1817080.4100000001,2066196.48
NR,ISS08,V,17749915.79,16508499.44,31862379.35,30528949.83,32157246.01
NR,ISS09,S,155118.41999999998,140782.55,130501.69999999998,105424.3,124538.89
NR,ISS09,V,1117601.19,1082030.22,1251416.08,2626523.81,2411884.6100000003
NR,ISS0Z,S,440863.26,457094.13,595204.34,605425.28,873328.6799999999
NR,ISS0Z,V,3221079.21,3489777.08,4888544.47,4767265.65,5957091.970000001
NRC,BNQ01,S,15928295.77,17628209.77,17951257.82,19246491.56,22150609.68
NRC,BNQ01,V,40206668.62,41869058.92,44156764.76,48724296.55,60161021.76
NRC,BNQ02,S,5873156.4,6928528.16,7829514.2,6060794.850000001,6686145.07
NRC,BNQ02,V,18730572.68,19612269.06,19505812.860000003,19556368.71,24367214.33
NRC,BNQ03,S,9790247.2,9891111.29,11165170.59,10252041.47,9492864.68
NRC,BNQ03,V,29161066.290000003,30162133.46,31143859.34,38329311.51,45109375.8
NRC,BNQ04,S,14646647.620000001,12012670.85,13786627.01,16504621.21,20887712.88
NRC,BNQ04,V,28638982.71,30054483.770000003,31700847.6,38191996.15,47067517.54
NRC,BNQ05,S,13677847.39,8325755.47,8544968.74,8162018.38,9447036.26
NRC,BNQ05,V,24388097.819999997,27228853.19,26177003.97,30314773.63,44541549.68
NRC,BNQ06,S,10211837.55,8002913.42,12301153.71,6992827.79,23913742.17
NRC,BNQ06,V,39995892.17,42404558.77,42117601.31,59371057.9,94150017.64
NRC,BNQ07,S,12621654.96,20019810.12,28832105.29,9664465.57,16461477.879999999
NRC,BNQ07,V,83581315.58999999,110800664.23,96297070.08,49027002.29,50509206.73
NRC,BNQ08,S,276417675.65999997,8230884.53,8903667.92,12338283.14,10404788.4
NRC,BNQ08,V,527377030.91999996,540695562.79,568465646.88,555146544.99,532108075.41
NRC,BNQ10,V,608895.55,564957.68,609608.26,893633.31,773310.98
NRC,BNQ11,S,5589243.6899999995,6015766.66,6721132.0,3392157.81,5645242.52
NRC,BNQ11,V,21481766.34,20433471.77,20186904.349999998,23089203.49,28867120.59
NRC,BNQ12,S,6179787.8,3773931.7399999998,3787466.02,2194628.14,2849904.99
NRC,BNQ12,V,8029809.890000001,8858122.55,8610726.57,9810495.33,13718513.16
NRC,BNQ13,S,2452387.65,2457927.99,2873060.82,3108370.49,
NRC,BNQ13,V,7759992.16,8253243.74,7440628.180000001,7654693.43,
NRC,BNQ14,S,1135657.28,1080914.21,863723.9700000001,577351.81,952327.18
NRC,BNQ14,V,11779906.35,11283654.52,12164311.99,13884320.0,14927995.23
NRC,BNQ15,S,3182646.27,3746873.5300000003,4587261.6,4171021.65,5936850.93
NRC,BNQ15,V,10983064.879999999,12071436.83,12315090.879999999,15564210.78,19579413.02
NRC,BNQ16,S,4634157.43,5314443.48,4394702.98,2809602.67,
NRC,BNQ16,V,11620436.790000001,11775338.59,11274828.57,15069738.389999999,
NRC,BNQ17,V,59443659.0,62225000.0,59325000.0,60100000.0,61196196.0
NRC,BNQ18,S,1851650.67,6561586.66,819887.81,584170.67,1050811.1600000001
NRC,BNQ18,V,17703835.87,12457626.06,10291535.74,11113034.280000001,11581459.81
NRC,BNQ19,S,2411343.56,2656290.59,2831101.11,3735644.79,2382779.68
NRC,BNQ19,V,8499526.35,9065131.950000001,9160280.290000001,9419447.69,11969386.44
NRC,BNQ20,S,8927274.57,7471062.01,281823.97,541621.32,8105106.760000001
NRC,BNQ20,V,150120.65,569309.3,2181499.28,2738107.47,5673214.04
NRC,BNQ21,S,33363348.93,47864529.61,38469406.98,29013097.21,36852920.44
NRC,BNQ21,V,47006238.74,20938458.17,22415881.44,40831265.65,32351796.349999998
NRC,BNQ22,S,-7646.74,981530.0499999999,449343.79000000004,163012.75,772248.4199999999
NRC,BNQ22,V,31342388.72,34868331.81,37983212.01,44607401.83,47952831.89
NRC,BNQ23,S,7712457.58,8253959.21,9182852.4,7436742.19,
NRC,BNQ23,V,19356222.74,22747097.03,29313083.560000002,44458429.44,
NRC,BNQ24,S,4700171.949999999,3789646.39,3947121.9400000004,3318538.85,5056559.96
NRC,BNQ24,V,14443070.38,15741709.51,15593928.69,19396648.09,22878422.83
NRC,BNQ26,S,,,,829337.91,192771.09
NRC,BNQ26,V,,,,20348194.66,27128552.55
NRC,BNQ27,S,,,,,4208002.25
NRC,BNQ27,V,,,,,52623087.14000001
NRC,BNQ28,S,,,,,12660316.56
NRC,BNQ28,V,,,,,46252632.6
NRC,ISS01,S,7111455.84,2290856.61,4379682.89,3660674.37,8344335.15
NRC,ISS01,V,18028785.3,21938823.549999997,24008363.33,26444327.6,27634849.849999998
NRC,ISS02,S,2289273.3,1093384.72,1143413.9700000002,5370465.039999999,1879506.13
NRC,ISS02,V,7629046.76,8916785.84,9122564.73,8779725.62,10522543.879999999
NRC,ISS03,S,935310.44,9943.24,10036.75,144495.94,12819.36
NRC,ISS03,V,65587.73999999999,809651.7100000001,950916.71,1587865.86,1700764.97
NRC,ISS04,S,3577502.4,1954317.28,2022987.3,3057688.66,3906772.3800000004
NRC,ISS04,V,14317187.23,14688208.57,15179907.22,16509323.74,18986464.95
