"dept_code","activity_code","so_num","pa_exp_last_year_5","pa_exp_last_year_4","pa_exp_last_year_3","pa_exp_last_year_2","pa_exp_last_year","pa_rev_last_year_5","pa_rev_last_year_4","pa_rev_last_year_3","pa_rev_last_year_2","pa_rev_last_year"
"ND","ISS05",2,346359.93,342508.00,126737.87,85699.01,290008.09,0.00,0.00,-11271.75,0.00,0.00
"ND","ISS05",3,6890.03,6631.79,1468.61,2151.72,33121.54,0.00,0.00,0.00,0.00,0.00
"ND","ISS05",4,12128239.19,13472958.48,4134837.95,8373386.47,6650399.23,-55191.61,-4870103.54,-42603.89,-47902.30,-51692.42
"ND","ISS05",5,243919.13,300351.35,273405.94,252350.02,346419.95,0.00,-774.00,-2000.00,0.00,0.00
"ND","ISS05",6,587.47,965.11,,,1288.22,0.00,0.00,,,0.00
"ND","ISS05",7,189715.46,116465.06,64897.23,63416.62,88744.78,-1473.33,-2988.61,0.00,-393.52,-492.64
"ND","ISS05",9,194343.49,86827.63,98777.74,65795.23,277706.88,0.00,0.00,0.00,0.00,0.00
"ND","ISS05",12,10413621.97,12278393.44,6009263.20,11772345.23,16963454.00,-4080052.87,-3108891.85,-3887597.33,-4460072.44,-5176072.54
"ND","ISS05",21,480.49,867.75,0.00,0.00,1021207.47,-15288030.22,-12856650.82,-12537571.02,-13344535.72,-14655825.05
"ND","ISS05",22,0.00,0.00,0.00,0.00,,-37274.79,-598.00,-188.00,-48.00,
"ND","ISS06",1,5923126.84,12359109.86,12748847.01,16384692.41,18975677.05,-493.04,-2538.57,-1458.98,-1417.53,-417407.61
"ND","ISS06",2,208074.63,965753.59,502636.81,601796.48,1164539.64,-1199.87,-64555.08,0.00,0.00,-83430.21
"ND","ISS06",3,201127.37,207862.68,199533.97,310854.82,17860.40,0.00,0.00,0.00,0.00,0.00
"ND","ISS06",4,14118336.76,7653297.31,7869430.34,15736610.80,14173181.03,-1609.31,-30669.28,0.00,-7124.86,-25053.07
"ND","ISS06",5,764079.71,232601.54,856195.94,3557347.81,3440248.30,0.00,0.00,0.00,0.00,0.00
"ND","ISS06",6,,21596.54,8604.97,14965.03,2933.32,,0.00,0.00,0.00,0.00
"ND","ISS06",7,38585.66,427458.12,266286.48,349622.94,477755.90,0.00,0.00,0.00,0.00,0.00
"ND","ISS06",9,7779057.67,742003.46,688369.21,1279661.16,1160584.67,0.00,0.00,0.00,0.00,0.00
"ND","ISS06",12,3576.16,269.23,1745.86,1106.86,8021.34,-0.65,-991.01,-312.32,-23175.82,-1049.94
"ND","ISS07",1,47473217.04,81763689.06,90047271.35,92059065.49,87381985.38,-9624.89,-470844.00,-648157.39,-388352.98,-1015369.57
"ND","ISS07",2,6696972.53,5043527.62,21786834.41,8445916.45,2797166.26,-679840.25,-667759.18,-509878.81,-5208502.22,-1293.90
"ND","ISS07",3,,9267.68,1117.57,514.50,1126.68,,0.00,0.00,0.00,0.00
"ND","ISS07",4,50219445.51,60539026.17,64658682.84,71973465.61,68854795.30,0.00,-14512.80,0.00,0.00,-1510695.00
"ND","ISS07",5,37456295.05,43455627.50,79462807.78,88734506.91,99634652.71,-0.26,-500000.00,0.00,0.00,0.00
"ND","ISS07",6,,862.00,253883.34,314436.00,2385662.07,,0.00,-11985.00,-313962.00,0.00
"ND","ISS07",7,30219.52,285502.46,279980.53,269263.33,296096.54,-0.03,0.00,0.00,0.00,0.00
"ND","ISS07",9,14815653.66,14058149.28,16887033.34,14965707.13,19394310.11,-1086711.93,0.00,-3661.57,-17215.94,-135836.35
"ND","ISS07",12,167649.04,45428.59,82663.46,202995.52,233160.35,-2775.10,-56542.87,-218082.77,-77137.63,-86627.51
"ND","ISS08",1,2560950.46,11012002.35,12440868.74,10214017.94,10374277.89,-20537.61,-288962.86,-209091.23,-2976.53,-6049.26
"ND","ISS08",2,37511.27,233249.46,34614.76,126776.39,224372.78,0.00,0.00,0.00,0.00,0.00
"ND","ISS08",3,,,943.04,1260.00,900.00,,,0.00,0.00,0.00
"ND","ISS08",4,41322037.89,13552226.07,7345543.44,8284293.51,10149145.03,0.00,-62986.29,0.00,-387.07,-1409390.18
"ND","ISS08",5,73739516.10,84621602.72,94161101.29,94524185.25,95748643.46,-7180012.44,-3274061.03,-10053224.36,-8897747.41,-9047037.46
"ND","ISS08",6,8955389.09,,,,518.70,-264155.08,,,,0.00
"ND","ISS08",7,6919325.99,59771.69,19328.25,71244.37,41349.78,0.00,0.00,0.00,0.00,0.00
"ND","ISS08",9,328963.72,810450.84,296263.10,178871.28,162230.76,-2438.65,0.00,0.00,-63322.11,0.00
"ND","ISS08",12,6411268.34,4503.62,1817.07,30506.76,23859.28,0.00,-1585.67,-180363.71,-181322.90,-73165.83
"ND","ISS08",21,0.00,,,,0.00,-12115.11,,,,-49320.03
"ND","ISS08",22,0.00,,,,,-5720.64,,,,
"ND","ISS09",1,31175363.73,31886723.33,34987964.93,36543163.92,34901955.07,-558825.19,-992542.26,-3025093.48,-98113.58,-452252.22
"ND","ISS09",2,628115.36,520915.58,574613.60,261559.38,482473.67,-0.41,0.00,-1954.73,-121.79,0.00
"ND","ISS09",3,41433.94,31170.56,33504.97,73200.02,121556.25,0.00,0.00,0.00,0.00,0.00
"ND","ISS09",4,13169537.87,13017600.51,13622555.34,14122772.43,18791114.66,-1743.75,-27503.63,-9869.00,-119900.92,-63062.15
"ND","ISS09",5,61050.25,47287.18,12727.68,12020.03,72404.60,-0.41,0.00,0.00,0.00,0.00
"ND","ISS09",6,1151.70,1173.00,39684.64,19309.37,9463.50,0.00,0.00,0.00,0.00,0.00
"ND","ISS09",7,563203.56,2098775.95,439992.40,148019.40,100568.78,-0.06,-206390.61,-8332.47,0.00,-502.32
"ND","ISS09",9,3206528.90,2661900.04,4120404.64,4018638.52,292198.39,-144199.97,-265918.34,-385976.48,-225068.92,-109005.71
"ND","ISS09",12,2522848.81,6256.52,46467.07,220394.87,342427.49,-63794.34,-2458370.98,-35870.35,-8029371.72,-197514.52
"ND","ISS0Z",1,15140920.98,15216125.85,16924387.17,16798512.10,17394444.11,-9786.36,-8364.87,-142973.08,-8218.68,-511795.77
"ND","ISS0Z",2,91294.60,129861.51,8627.29,10561.89,57640.76,-0.16,0.00,0.00,0.00,0.00
"ND","ISS0Z",3,,,,17582.96,,,,,0.00,
"ND","ISS0Z",4,799468.17,1014533.25,800662.29,621422.27,657416.96,-42646.75,-90318.49,-4882.24,-66003.44,-858.00
"ND","ISS0Z",5,82979.93,35852.27,102530.98,44273.30,20762.21,-0.07,0.00,0.00,0.00,0.00
"ND","ISS0Z",7,545369.85,298717.94,231105.44,491237.84,707559.42,-0.01,0.00,0.00,0.00,0.00
"ND","ISS0Z",9,154950.72,55970.58,20594.38,17767.39,17482.68,-16934.00,-15570.64,-657.75,0.00,0.00
"ND","ISS0Z",12,1348.92,927.62,1039.24,21394.06,67931.76,-1.64,-2.06,-1.08,-2779.40,-3.40
"ND","ISS0Z",21,,1140.96,,,,,0.00,,,
"NEB","BTA01",1,16899671.30,,,,,-300221.89,,,,
"NEB","BTA01",2,537079.90,,,,,0.00,,,,
"NEB","BTA01",3,168420.12,,,,,0.00,,,,
"NEB","BTA01",4,797447.93,,,,,0.00,,,,
"NEB","BTA01",5,160115.12,,,,,0.00,,,,
"NEB","BTA01",7,176461.41,,,,,-161490.80,,,,
"NEB","BTA01",10,5089723.34,,,,,0.00,,,,
"NEB","BTA01",12,2168.35,,,,,0.00,,,,
"NEB","BTA02",2,2426.90,,,,,0.00,,,,
"NEB","BTA02",4,449.00,,,,,0.00,,,,
"NEB","BTA02",6,226444.84,,,,,-226444.84,,,,
"NEB","BTB01",1,19351800.55,,,,,-12144.55,,,,
"NEB","BTB01",2,805745.15,,,,,-2680.58,,,,
"NEB","BTB01",3,12753.60,,,,,0.00,,,,
"NEB","BTB01",4,1153674.59,,,,,0.00,,,,
"NEB","BTB01",5,17672.29,,,,,0.00,,,,
"NEB","BTB01",7,14722.23,,,,,0.00,,,,
"NEB","BTB01",9,40337.57,,,,,-32055.34,,,,
"NEB","BTB01",12,773.14,,,,,0.00,,,,
"NEB","BTB02",2,86358.50,,,,,0.00,,,,
"NEB","BTB02",3,571.43,,,,,0.00,,,,
"NEB","BTB02",4,320270.42,,,,,-96863.11,,,,
"NEB","BTB02",7,10928.08,,,,,0.00,,,,
"NEB","BTB02",9,16.16,,,,,0.00,,,,
"NEB","BTB02",12,57.24,,,,,0.00,,,,
"NEB","BTB03",2,200046.56,,,,,0.00,,,,
"NEB","BTB03",4,70661.45,,,,,-1758.79,,,,
"NEB","BTB03",7,9800.55,,,,,0.00,,,,
"NEB","BTB03",12,56.29,,,,,0.00,,,,
"NEB","BTB04",2,107686.39,,,,,0.00,,,,
"NEB","BTB04",3,39040.00,,,,,0.00,,,,
"NEB","BTB04",4,548644.98,,,,,0.00,,,,
"NEB","BTB04",5,850.00,,,,,0.00,,,,
"NEB","BTB04",7,986.96,,,,,0.00,,,,
"NEB","BTB04",9,449.47,,,,,0.00,,,,
"NEB","BTB04",12,143.78,,,,,0.00,,,,
"NEB","BTC01",1,6642719.47,,,,,0.00,,,,
"NEB","BTC01",2,123533.34,,,,,0.00,,,,
"NEB","BTC01",4,962374.83,,,,,0.00,,,,
"NEB","BTC01",5,1628.86,,,,,0.00,,,,
"NEB","BTC01",7,6821.52,,,,,0.00,,,,
"NEB","BTC01",9,2988.14,,,,,0.00,,,,
"NEB","BTC01",12,1076.25,,,,,0.00,,,,
"NEB","BTC02",2,13829.51,,,,,0.00,,,,
"NEB","BTC02",3,525.00,,,,,0.00,,,,
"NEB","BTC02",4,1797731.56,,,,,0.00,,,,
"NEB","BTC02",7,87.80,,,,,0.00,,,,
"NEB","BTC02",12,820.55,,,,,0.00,,,,
"NEB","BTD01",1,4614556.11,,,,,-47174.02,,,,
"NEB","BTD01",2,165912.42,,,,,0.00,,,,
"NEB","BTD01",3,21135.80,,,,,0.00,,,,
"NEB","BTD01",4,790449.52,,,,,0.00,,,,
"NEB","BTD01",7,3942.62,,,,,0.00,,,,
"NEB","BTD01",9,886.78,,,,,0.00,,,,
"NEB","BTD01",12,167.43,,,,,0.00,,,,
"NEB","BTD02",2,196523.94,,,,,0.00,,,,
"NEB","BTD02",3,2739.14,,,,,0.00,,,,
"NEB","BTD02",4,53062.99,,,,,0.00,,,,
"NEB","BTD02",5,3131.18,,,,,0.00,,,,
"NEB","BTD02",7,2509.54,,,,,0.00,,,,
"NEB","BTD02",12,3929.24,,,,,0.00,,,,
"NEB","BXT01",1,,20802678.31,13574855.84,14184226.86,13889818.61,,-27632.88,-24173.82,-360.26,0.00
"NEB","BXT01",2,,702840.19,180078.43,301576.91,688831.52,,-4026.46,0.00,0.00,0.00
"NEB","BXT01",3,,5691.67,,2187.59,1929.04,,0.00,,0.00,0.00
"NEB","BXT01",4,,597028.70,1023285.38,202263.28,318422.97,,0.00,0.00,0.00,0.00
"NEB","BXT01",5,,600.00,320.00,5303.72,138047.71,,0.00,0.00,0.00,0.00
"NEB","BXT01",7,,20460.05,52609.38,12345.03,11372.29,,0.00,0.00,0.00,0.00
"NEB","BXT01",9,,448.29,169.99,570.98,,,0.00,0.00,0.00,
"NEB","BXT01",12,,1868.27,843.52,984.31,23032.93,,0.00,-782.93,0.00,0.00
"NEB","BXT02",1,,,1829812.38,4165864.21,5207279.77,,,-6928.36,-106.16,0.00
"NEB","BXT02",2,,55363.94,4785.62,3632.81,59085.56,,-2175.43,0.00,0.00,0.00
"NEB","BXT02",3,,,,,681.34,,,,,0.00
"NEB","BXT02",4,,394449.49,407340.25,516521.35,162766.31,,-1379.51,0.00,0.00,0.00
"NEB","BXT02",5,,,,,8305.86,,,,,0.00
"NEB","BXT02",7,,189.05,689.12,,2492.53,,0.00,0.00,,0.00
"NEB","BXT02",12,,192.61,153.54,2510.34,,,0.00,0.00,0.00,
"NEB","BXT03",1,,,1350294.57,1521584.71,1218575.74,,,-5112.74,-38.77,0.00
"NEB","BXT03",2,,189847.42,13286.56,66203.63,136048.40,,0.00,0.00,0.00,0.00
"NEB","BXT03",3,,3591.99,,,,,0.00,,,
"NEB","BXT03",4,,47568.16,25824.36,36568.07,9875.63,,0.00,0.00,0.00,0.00
"NEB","BXT03",5,,1200.00,,9552.05,7579.63,,0.00,,0.00,0.00
"NEB","BXT03",7,,8134.72,8920.09,798.89,,,0.00,0.00,0.00,
"NEB","BXT03",12,,117.88,363.62,57.75,,,0.00,0.00,0.00,
"NEB","BXT04",1,,,4562588.24,3265043.43,3184376.35,,,-17275.73,-83.21,0.00
"NEB","BXT04",2,,76520.31,1262.93,,54283.04,,0.00,0.00,,0.00
"NEB","BXT04",3,,199817.69,,,,,0.00,,,
"NEB","BXT04",4,,1490994.67,154284.11,250414.10,292611.13,,0.00,-1224.82,-5000.00,0.00
"NEB","BXT04",5,,,,,1042.50,,,,,0.00
"NEB","BXT04",7,,6879.33,15498.55,1209.00,2663.65,,0.00,0.00,0.00,0.00
"NEB","BXT04",12,,17139.66,366.32,754.26,1423.84,,0.00,0.00,0.00,0.00
"NEB","BXU01",1,,6938505.00,4367827.44,5259629.11,5675636.39,,0.00,-82103.12,-134.01,-122431.40
"NEB","BXU01",2,,95119.90,55.00,,30727.42,,0.00,0.00,,0.00
"NEB","BXU01",3,,5395.18,,,,,0.00,,,
"NEB","BXU01",4,,786769.19,749481.96,1332830.80,1056080.93,,0.00,0.00,0.00,0.00
"NEB","BXU01",5,,1427.14,,,645.00,,0.00,,,0.00
"NEB","BXU01",7,,13004.76,7737.08,6534.12,7481.65,,0.00,0.00,0.00,0.00
"NEB","BXU01",9,,184.91,,,6235.34,,0.00,,,0.00
"NEB","BXU01",12,,1446.42,431.89,1045.52,777.74,,0.00,0.00,0.00,0.00
"NEB","BXU02",1,,,268788.06,2118426.87,846253.26,,,-1017.75,-53.97,0.00
"NEB","BXU02",2,,48608.99,,,627.12,,0.00,,,0.00
"NEB","BXU02",3,,13198.06,,,,,0.00,,,
"NEB","BXU02",4,,1318443.88,622137.14,0.00,,,-188.79,0.00,-1796.54,
"NEB","BXU02",5,,9143.19,,,,,0.00,,,
"NEB","BXU02",7,,1987.85,13.99,,,,0.00,0.00,,
"NEB","BXU02",9,,160.63,,,,,0.00,,,
"NEB","BXU02",12,,2217.12,2525.85,,,,0.00,-1500.00,,
"NEB","BXV01",1,,6198470.78,4332777.45,4051579.11,3473135.40,,-200544.36,-44382.45,-102.86,0.00
"NEB","BXV01",2,,212981.60,377.03,3357.55,169347.45,,0.00,0.00,0.00,0.00
"NEB","BXV01",3,,25496.72,13514.92,9863.04,11641.68,,0.00,0.00,0.00,0.00
"NEB","BXV01",4,,976683.94,736715.25,24030.83,132089.34,,0.00,0.00,-0.45,0.00
"NEB","BXV01",5,,6071.22,,,13314.54,,0.00,,,0.00
"NEB","BXV01",7,,53636.57,3683.99,1432.81,858.24,,0.00,0.00,0.00,0.00
"NEB","BXV01",9,,2061.26,1289.96,,130.00,,0.00,0.00,,0.00
"NEB","BXV01",12,,1717.87,904.15,424.77,,,0.00,-761.14,0.00,
"NEB","BXV02",1,,,4221500.49,3844250.92,4252933.42,,,-15416.54,-97.96,-156410.36
"NEB","BXV02",2,,233860.96,22430.39,20513.62,151688.50,,-96.60,0.00,0.00,-1775.00
"NEB","BXV02",3,,,931.00,,26410.75,,,0.00,,0.00
"NEB","BXV02",4,,100710.35,335534.34,665449.10,364958.08,,0.00,0.00,0.00,0.00
"NEB","BXV02",5,,,,,826.00,,,,,0.00
"NEB","BXV02",6,,,,94120.00,,,,,0.00,
"NEB","BXV02",7,,2690.94,2531.06,4167.36,10027.48,,0.00,0.00,0.00,0.00
"NEB","BXV02",9,,,,,754.73,,,,,0.00
"NEB","BXV02",12,,304.80,453.24,13577.32,14335.00,,-3000.00,-875.00,0.00,-495.83
"NEB","BXY01",1,,19304799.12,19037427.79,15482485.99,20810661.80,,-399636.31,-131792.90,-394.49,0.00
"NEB","BXY01",2,,375910.01,2524.23,9661.66,266238.49,,0.00,0.00,0.00,0.00
"NEB","BXY01",3,,137632.44,14650.00,140046.84,68882.28,,0.00,0.00,0.00,0.00
"NEB","BXY01",4,,548302.36,212633.76,568870.32,863344.21,,0.00,0.00,0.00,0.00
"NEB","BXY01",5,,59723.21,0.00,6400.00,32365.64,,0.00,-2638.19,0.00,0.00
"NEB","BXY01",7,,23841.76,4994.43,5358.17,3783.48,,0.00,0.00,0.00,0.00
"NEB","BXY01",9,,,125.22,,1723.15,,,0.00,,0.00
"NEB","BXY01",10,,0.00,,,,,-114182.02,,,
"NEB","BXY01",12,,2054.53,769.56,1053.11,1160.00,,0.00,-1672.50,0.00,-63456.55
"NEB","BXY02",1,,,436319.70,466528.87,483533.09,,,-1652.07,-11.89,0.00
"NEB","BXY02",6,,44098.44,,,,,-44098.44,,,
"NEB","BXY02",10,,1609798.98,1292691.75,1042825.42,1263847.73,,0.00,0.00,0.00,0.00
