program_id,tag_id
OSFI-BVN03,GOC002
OSFI-BVN04,GOC002
OSFI-BVO01,GOC001
PHAC-BVP03,GOC006
PSEP-BVS01,GOC007
PSEP-BVS02,GOC007
PSEP-BVS03,GOC007
PSEP-BVT01,GOC007
PSEP-BVT02,GOC007
PSEP-BVT03,GOC007
PSEP-BVT04,GOC012
PSEP-BVT05,GOC007
PSEP-BVT06,GOC007
PSEP-BVU01,GOC007
PSEP-BVU02,GOC007
PSEP-BVU03,GOC007
GSC-BVV01,GOC016
GSC-BVV02,GOC016
GSC-BVX01,GOC004
GSC-BVX02,GOC002
GSC-BVX03,GOC009
GSC-BVX04,GOC004
GSC-BVY01,GOC016
GSC-BVY02,GOC015
GSC-BVY03,GOC016
GSC-BVY04,GOC016
GSC-BVY05,GOC016
GSC-BVY06,GOC016
GSC-BVY07,GOC016
GSC-BVY08,GOC007
GSC-BVZ01,GOC015
PSC-BWB01,GOC016
PSC-BWB02,GOC016
PSC-BWB03,GOC016
VAC-BWI06,GOC006
VAC-BWI07,GOC006
VAC-BWI08,GOC006
VAC-BWI09,GOC001
VAC-BWI10,GOC001
VAC-BWI11,GOC001
VAC-BWI12,GOC001
VAC-BWI13,GOC001
VAC-BWJ01,GOC009
VAC-BWJ02,GOC001
VAC-BWK01,GOC015
VRAB-BWL01,GOC001
INAC-BWM03,GOC008
INAC-BWM06,GOC008
INAC-BWM07,GOC008
INAC-BWM08,GOC008
INAC-BWM09,GOC008
INAC-BWM13,GOC008
AGR-BWN01,GOC002
AGR-BWN02,GOC002
AGR-BWN03,GOC005
AGR-BWN04,GOC002
AGR-BWN05,GOC005
AGR-BWN06,GOC002
AGR-BWN07,GOC002
AGR-BWO01,GOC003
AGR-BWO02,GOC003
AGR-BWO03,GOC003
AGR-BWO04,GOC004
AGR-BWO05,GOC003
AGR-BWO06,GOC003
AGR-BWP01,GOC002
AGR-BWP02,GOC002
AGR-BWP03,GOC002
AGR-BWP04,GOC002
AGR-BWP05,GOC002
AGR-BWP06,GOC002
AGR-BWP07,GOC002
AGR-BWP08,GOC002
AGR-BWP09,GOC002
AGR-BWP10,GOC002
AGR-BWP11,GOC002
NPA-BWQ01,GOC011
INAC-BWR05,GOC003
INAC-BWR06,GOC002
INAC-BWR07,GOC004
INAC-BWR09,GOC003
INAC-BWR11,GOC008
CICS-BWV01,GOC016
PCO-BWW01,GOC016
PCO-BWW02,GOC014
PCO-BWW03,GOC014
PCO-BWW04,GOC015
PCO-BWW06,GOC014
PCO-BWW07,GOC014
PCO-BWW08,GOC014
PCO-BWW09,GOC014
CPCC-BWX01,GOC004
CPCC-BWX02,GOC003
EDC-BXE01,GOC019
LDC-BXK01,GOC014
SWC-BXR01,GOC008
SWC-BXR02,GOC008
SHARE-BYE02,GOC016
INVIC-BCZ01,GOC013
INVIC-BCZ02,GOC013
INVIC-BCZ03,GOC013
CHRC-BSA01,GOC008
CHRC-BSB01,GOC008
CHRC-BSC01,GOC008
NPB-BUA01,GOC007
NPB-BUB01,GOC007
NPB-BUC01,GOC007
NSICP-BUE01,GOC007
CTAIB-BWA01,GOC007
CTAIB-BWA02,GOC007
CTAIB-BWA03,GOC007
CTAIB-BWA04,GOC007
PBO-BWZ00,GOC014
TBC-BXA04,GOC016
TBC-BXB01,GOC016
TBC-BXB02,GOC016
TBC-BXB03,GOC016
TBC-BXB04,GOC016
TBC-BXC01,GOC016
TBC-BXC02,GOC016
TBC-BXC03,GOC016
TBC-BXD01,GOC016
NEB-BXT01,GOC002
NEB-BXT02,GOC002
NEB-BXT03,GOC002
NEB-BXT04,GOC002
NEB-BXU01,GOC002
NEB-BXU02,GOC002
NEB-BXV01,GOC002
NEB-BXV02,GOC002
NEB-BXY01,GOC002
NEB-BXY02,GOC002
MJRC-ISS00,GOC017
WATER-ISS30,GOC017
ERC-ISS50,GOC017
FEDNO-ISS00,GOC017
LCC-ISS00,GOC017
PCAN-ISS10,GOC017
PCAN-ISS00,GOC017
CASDO-ISS00,GOC017
FIN-ISS01,GOC017
FIN-ISS02,GOC017
FIN-ISS03,GOC017
FIN-ISS04,GOC017
FIN-ISS05,GOC017
FIN-ISS06,GOC017
FIN-ISS07,GOC017
FIN-ISS08,GOC017
FIN-ISS09,GOC017
FIN-ISS0Z,GOC017
ATSSC-ISS00,GOC017
ACOA-ISS00,GOC017
CCMD-ISS00,GOC017
CCOHS-ISS00,GOC017
CGC-ISS00,GOC017
CPCC-ISS00,GOC017
CICS-ISS00,GOC017
CNEDA-ISS00,GOC017
AECB-ISS00,GOC017
CRTC-ISS00,GOC017
CTA-ISS00,GOC017
CB-ISS00,GOC017
CAS-ISS00,GOC017
WDO-ISS00,GOC017
FORDQ-ISS00,GOC017
FEDSO-ISS00,GOC017
FTRAC-ISS00,GOC017
IRB-ISS00,GOC017
LAC-ISS00,GOC017
CFGB-ISS00,GOC017
MPCC-ISS00,GOC017
NFB-ISS00,GOC017
CEO-ISS00,GOC017
SWC-ISS00,GOC017
FJA-ISS00,GOC017
OCOL-ISS00,GOC017
OCSEC-ISS00,GOC017
ODPP-ISS00,GOC017
OPSIC-ISS00,GOC017
OSFI-ISS00,GOC017
PMPRB-ISS00,GOC017
PCO-ISS00,GOC017
PSC-ISS00,GOC017
SCC-ISS00,GOC017
NSICP-ISS00,GOC017
SIRC-ISS00,GOC017
NBC-ISS00,GOC017
VRAB-ISS00,GOC017
CFDC-ISS00,GOC017
GG-ISS00,GOC017
LP-ISS00,GOC017
OEC-ISS00,GOC017
FCAC-ISS00,GOC017
CBSA-ISS01,GOC017
CFIA-ISS01,GOC017
CIHR-ISS01,GOC017
CSA-ISS01,GOC017
CSC-ISS01,GOC017
AGR-ISS01,GOC017
CH-ISS01,GOC017
CI-ISS01,GOC017
HRSD-ISS01,GOC017
FO-ISS01,GOC017
EA-ISS01,GOC017
H-ISS01,GOC017
INAC-ISS01,GOC017
INDSC-ISS01,GOC017
ISC-ISS01,GOC017
JUS-ISS01,GOC017
ND-ISS01,GOC017
NR-ISS01,GOC017
PSEP-ISS01,GOC017
GSC-ISS01,GOC017
TC-ISS01,GOC017
VAC-ISS01,GOC017
NRC-ISS01,GOC017
NSERC-ISS01,GOC017
OICC-ISS01,GOC017
PCA-ISS01,GOC017
PHAC-ISS01,GOC017
RCMP-ISS01,GOC017
SHARE-ISS01,GOC017
SSHRC-ISS01,GOC017
SC-ISS01,GOC017
CBSA-ISS02,GOC017
CFIA-ISS02,GOC017
CIHR-ISS02,GOC017
CSA-ISS02,GOC017
CSC-ISS02,GOC017
AGR-ISS02,GOC017
CH-ISS02,GOC017
CI-ISS02,GOC017
HRSD-ISS02,GOC017
FO-ISS02,GOC017
EA-ISS02,GOC017
H-ISS02,GOC017
INAC-ISS02,GOC017
INDSC-ISS02,GOC017
ISC-ISS02,GOC017
JUS-ISS02,GOC017
ND-ISS02,GOC017
NR-ISS02,GOC017
PSEP-ISS02,GOC017
GSC-ISS02,GOC017
TC-ISS02,GOC017
VAC-ISS02,GOC017
NRC-ISS02,GOC017
NSERC-ISS02,GOC017
OICC-ISS02,GOC017
PCA-ISS02,GOC017
PHAC-ISS02,GOC017
RCMP-ISS02,GOC017
SHARE-ISS02,GOC017
SSHRC-ISS02,GOC017
SC-ISS02,GOC017
CBSA-ISS03,GOC017
CFIA-ISS03,GOC017
CIHR-ISS03,GOC017
CSA-ISS03,GOC017
CSC-ISS03,GOC017
AGR-ISS03,GOC017
CH-ISS03,GOC017
CI-ISS03,GOC017
HRSD-ISS03,GOC017
FO-ISS03,GOC017
EA-ISS03,GOC017
H-ISS03,GOC017
INAC-ISS03,GOC017
INDSC-ISS03,GOC017
ISC-ISS03,GOC017
JUS-ISS03,GOC017
ND-ISS03,GOC017
NR-ISS03,GOC017
PSEP-ISS03,GOC017
GSC-ISS03,GOC017
TC-ISS03,GOC017
VAC-ISS03,GOC017
NRC-ISS03,GOC017
NSERC-ISS03,GOC017
OICC-ISS03,GOC017
PCA-ISS03,GOC017
PHAC-ISS03,GOC017
RCMP-ISS03,GOC017
SHARE-ISS03,GOC017
SSHRC-ISS03,GOC017
SC-ISS03,GOC017
CBSA-ISS04,GOC017
CFIA-ISS04,GOC017
CIHR-ISS04,GOC017
CSA-ISS04,GOC017
CSC-ISS04,GOC017
AGR-ISS04,GOC017
CH-ISS04,GOC017
CI-ISS04,GOC017
HRSD-ISS04,GOC017
FO-ISS04,GOC017
EA-ISS04,GOC017
H-ISS04,GOC017
INAC-ISS04,GOC017
INDSC-ISS04,GOC017
ISC-ISS04,GOC017
JUS-ISS04,GOC017
ND-ISS04,GOC017
NR-ISS04,GOC017
PSEP-ISS04,GOC017
GSC-ISS04,GOC017
TC-ISS04,GOC017
VAC-ISS04,GOC017
NRC-ISS04,GOC017
NSERC-ISS04,GOC017
OICC-ISS04,GOC017
PCA-ISS04,GOC017
PHAC-ISS04,GOC017
RCMP-ISS04,GOC017
SHARE-ISS04,GOC017
SSHRC-ISS04,GOC017
SC-ISS04,GOC017
CBSA-ISS05,GOC017
CFIA-ISS05,GOC017
CIHR-ISS05,GOC017
CSA-ISS05,GOC017
CSC-ISS05,GOC017
AGR-ISS05,GOC017
CH-ISS05,GOC017
CI-ISS05,GOC017
HRSD-ISS05,GOC017
FO-ISS05,GOC017
EA-ISS05,GOC017
H-ISS05,GOC017
INAC-ISS05,GOC017
INDSC-ISS05,GOC017
ISC-ISS05,GOC017
JUS-ISS05,GOC017
ND-ISS05,GOC017
NR-ISS05,GOC017
PSEP-ISS05,GOC017
GSC-ISS05,GOC017
TC-ISS05,GOC017
VAC-ISS05,GOC017
NRC-ISS05,GOC017
NSERC-ISS05,GOC017
OICC-ISS05,GOC017
PCA-ISS05,GOC017
PHAC-ISS05,GOC017
RCMP-ISS05,GOC017
SHARE-ISS05,GOC017
SSHRC-ISS05,GOC017
SC-ISS05,GOC017
CBSA-ISS06,GOC017
CFIA-ISS06,GOC017
CIHR-ISS06,GOC017
CSA-ISS06,GOC017
CSC-ISS06,GOC017
AGR-ISS06,GOC017
CH-ISS06,GOC017
CI-ISS06,GOC017
HRSD-ISS06,GOC017
FO-ISS06,GOC017
EA-ISS06,GOC017
H-ISS06,GOC017
INAC-ISS06,GOC017
INDSC-ISS06,GOC017
ISC-ISS06,GOC017
JUS-ISS06,GOC017
ND-ISS06,GOC017
NR-ISS06,GOC017
PSEP-ISS06,GOC017
GSC-ISS06,GOC017
TC-ISS06,GOC017
VAC-ISS06,GOC017
NRC-ISS06,GOC017
NSERC-ISS06,GOC017
OICC-ISS06,GOC017
PCA-ISS06,GOC017
PHAC-ISS06,GOC017
RCMP-ISS06,GOC017
SHARE-ISS06,GOC017
SSHRC-ISS06,GOC017
SC-ISS06,GOC017
CBSA-ISS07,GOC017
CFIA-ISS07,GOC017
CIHR-ISS07,GOC017
CSA-ISS07,GOC017
CSC-ISS07,GOC017
AGR-ISS07,GOC017
CH-ISS07,GOC017
CI-ISS07,GOC017
HRSD-ISS07,GOC017
FO-ISS07,GOC017
EA-ISS07,GOC017
H-ISS07,GOC017
INAC-ISS07,GOC017
INDSC-ISS07,GOC017
ISC-ISS07,GOC017
JUS-ISS07,GOC017
ND-ISS07,GOC017
NR-ISS07,GOC017
PSEP-ISS07,GOC017
GSC-ISS07,GOC017
TC-ISS07,GOC017
VAC-ISS07,GOC017
NRC-ISS07,GOC017
NSERC-ISS07,GOC017
OICC-ISS07,GOC017
PCA-ISS07,GOC017
PHAC-ISS07,GOC017
RCMP-ISS07,GOC017
SHARE-ISS07,GOC017
SSHRC-ISS07,GOC017
SC-ISS07,GOC017
CBSA-ISS08,GOC017
CFIA-ISS08,GOC017
CIHR-ISS08,GOC017
CSA-ISS08,GOC017
CSC-ISS08,GOC017
AGR-ISS08,GOC017
CH-ISS08,GOC017
CI-ISS08,GOC017
HRSD-ISS08,GOC017
FO-ISS08,GOC017
EA-ISS08,GOC017
H-ISS08,GOC017
INAC-ISS08,GOC017
INDSC-ISS08,GOC017
ISC-ISS08,GOC017
JUS-ISS08,GOC017
ND-ISS08,GOC017
NR-ISS08,GOC017
PSEP-ISS08,GOC017
GSC-ISS08,GOC017
TC-ISS08,GOC017
VAC-ISS08,GOC017
NRC-ISS08,GOC017
NSERC-ISS08,GOC017
OICC-ISS08,GOC017
PCA-ISS08,GOC017
PHAC-ISS08,GOC017
RCMP-ISS08,GOC017
SHARE-ISS08,GOC017
SSHRC-ISS08,GOC017
SC-ISS08,GOC017
CBSA-ISS09,GOC017
CFIA-ISS09,GOC017
CIHR-ISS09,GOC017
CSA-ISS09,GOC017
CSC-ISS09,GOC017
AGR-ISS09,GOC017
CH-ISS09,GOC017
CI-ISS09,GOC017
HRSD-ISS09,GOC017
FO-ISS09,GOC017
EA-ISS09,GOC017
H-ISS09,GOC017
INAC-ISS09,GOC017
INDSC-ISS09,GOC017
ISC-ISS09,GOC017
JUS-ISS09,GOC017
ND-ISS09,GOC017
NR-ISS09,GOC017
PSEP-ISS09,GOC017
GSC-ISS09,GOC017
TC-ISS09,GOC017
VAC-ISS09,GOC017
NRC-ISS09,GOC017
NSERC-ISS09,GOC017
OICC-ISS09,GOC017
PCA-ISS09,GOC017
PHAC-ISS09,GOC017
RCMP-ISS09,GOC017
SHARE-ISS09,GOC017
SSHRC-ISS09,GOC017
SC-ISS09,GOC017
CBSA-ISS0Z,GOC017
CFIA-ISS0Z,GOC017
CIHR-ISS0Z,GOC017
CSA-ISS0Z,GOC017
CSC-ISS0Z,GOC017
AGR-ISS0Z,GOC017
CH-ISS0Z,GOC017
CI-ISS0Z,GOC017
HRSD-ISS0Z,GOC017
FO-ISS0Z,GOC017
EA-ISS0Z,GOC017
H-ISS0Z,GOC017
INAC-ISS0Z,GOC017
INDSC-ISS0Z,GOC017
ISC-ISS0Z,GOC017
JUS-ISS0Z,GOC017
ND-ISS0Z,GOC017
NR-ISS0Z,GOC017
PSEP-ISS0Z,GOC017
GSC-ISS0Z,GOC017
TC-ISS0Z,GOC017
VAC-ISS0Z,GOC017
NRC-ISS0Z,GOC017
NSERC-ISS0Z,GOC017
OICC-ISS0Z,GOC017
PCA-ISS0Z,GOC017
PHAC-ISS0Z,GOC017
RCMP-ISS0Z,GOC017
SHARE-ISS0Z,GOC017
SSHRC-ISS0Z,GOC017
SC-ISS0Z,GOC017
IPC-ISS10,GOC017
EC-ISS11,GOC017
EC-ISS12,GOC017
EC-ISS13,GOC017
EC-ISS14,GOC017
EC-ISS15,GOC017
EC-ISS16,GOC017
EC-ISS17,GOC017
EC-ISS18,GOC017
EC-ISS19,GOC017
EC-ISS1Z,GOC017
CEAA-ISS20,GOC017
IPC-ISS20,GOC017
PCC-ISS30,GOC017
OCI-ISS40,GOC017
CHRC-ISS00,GOC017
CTAIB-ISS00,GOC017
INVIC-ISS00,GOC017
NEB-ISS00,GOC017
ORL-ISS00,GOC017
NPB-ISS00,GOC017
CCRA-ISS01,GOC017
TBC-ISS01,GOC017
CCRA-ISS02,GOC017
TBC-ISS02,GOC017
CCRA-ISS03,GOC017
TBC-ISS03,GOC017
CCRA-ISS04,GOC017
TBC-ISS04,GOC017
CCRA-ISS05,GOC017
TBC-ISS05,GOC017
CCRA-ISS06,GOC017
TBC-ISS06,GOC017
CCRA-ISS07,GOC017
TBC-ISS07,GOC017
CCRA-ISS08,GOC017
TBC-ISS08,GOC017
CCRA-ISS09,GOC017
TBC-ISS09,GOC017
CCRA-ISS0Z,GOC017
TBC-ISS0Z,GOC017
